filename,code,Quicksort,Mergesort,Selectionsort,Insertionsort,Bubblesort,Linear search,Binary Search,Linked List,Hashmap
834,"package com.aokolnychyi.sorting;
import java.util.ArrayList;
import java.util.LinkedList;
import java.util.List;
public class MergeSort {
  public static <T extends Comparable<T>> void sort(List<T> list) {
    sort(list, 0, list.size() - 1);
  }
  private static <T extends Comparable<T>> void sort(List<T> list, int startIndex, int endIndex) {
    if (startIndex < endIndex) {
      final int middleIndex = (startIndex + endIndex) / 2;
      sort(list, startIndex, middleIndex);
      sort(list, middleIndex + 1, endIndex);
      mergeSortedSequences(list, startIndex, middleIndex, endIndex);
    }
  }
  private static <T extends Comparable<T>> void mergeSortedSequences(
      List<T> list,
      int startIndex,
      int splitIndex,
      int endIndex) {
    final List<T> firstSubList = new ArrayList<>(list.subList(startIndex, splitIndex + 1));
    final List<T> secondSubList = new ArrayList<>(list.subList(splitIndex + 1, endIndex + 1));
    int currentFirstSubListIndex = 0;
    int currentSecondSubListIndex = 0;
    int currentIndex = startIndex;
    while (currentFirstSubListIndex < firstSubList.size() && currentSecondSubListIndex < secondSubList.size()) {
      final T firstSubListElement = firstSubList.get(currentFirstSubListIndex);
      final T secondSubListElement = secondSubList.get(currentSecondSubListIndex);
      if (firstSubListElement.compareTo(secondSubListElement) <= 0) {
        list.set(currentIndex++, firstSubListElement);
        currentFirstSubListIndex++;
      } else {
        list.set(currentIndex++, secondSubListElement);
        currentSecondSubListIndex++;
      }
    }
    while (currentFirstSubListIndex < firstSubList.size()) {
      final T firstSubListElement = firstSubList.get(currentFirstSubListIndex);
      list.set(currentIndex++, firstSubListElement);
      currentFirstSubListIndex++;
    }
    while (currentSecondSubListIndex < secondSubList.size()) {
      final T secondSubListElement = secondSubList.get(currentSecondSubListIndex);
      list.set(currentIndex++, secondSubListElement);
      currentSecondSubListIndex++;
    }
  }
  public static <T extends Comparable<T>> LinkedList<T> sort(LinkedList<T> list) {
    if (list.size() <= 1) {
      return list;
    }
    final int numberOfElements = list.size();
    final int middleIndex = (numberOfElements - 1) / 2;
    final LinkedList<T> firstSubList = new LinkedList<>(list.subList(0, middleIndex + 1));
    final LinkedList<T> secondSubList = new LinkedList<>(list.subList(middleIndex + 1, numberOfElements));
    final LinkedList<T> sortedFirstSubList = sort(firstSubList);
    final LinkedList<T> sortedSecondSubList = sort(secondSubList);
    return mergeSortedLists(sortedFirstSubList, sortedSecondSubList);
  }
  private static <T extends Comparable<? super T>> LinkedList<T> mergeSortedLists(
    LinkedList<T> firstSortedList,
    LinkedList<T> secondSortedList) {
    final LinkedList<T> mergedList = new LinkedList<>();
    T firstListElement = firstSortedList.peek();
    T secondListElement = secondSortedList.peek();
    while (firstListElement != null && secondListElement != null) {
      if (firstListElement.compareTo(secondListElement) <= 0) {
        mergedList.add(firstListElement);
        firstSortedList.remove();
        firstListElement = firstSortedList.peek();
      } else {
        mergedList.add(secondListElement);
        secondSortedList.remove();
        secondListElement = secondSortedList.peek();
      }
    }
    while (firstListElement != null) {
      mergedList.add(firstListElement);
      firstSortedList.remove();
      firstListElement = firstSortedList.peek();
    }
    while (secondListElement != null) {
      mergedList.add(secondListElement);
      secondSortedList.remove();
      secondListElement = secondSortedList.peek();
    }
    return mergedList;
  }
  public static void main(String[] args) {
    final List<Integer> list = new ArrayList<>();
    list.add(4);
    list.add(1);
    list.add(5);
    list.add(3);
    list.add(9);
    list.add(10);
    list.add(1);
    sort(list);
    sort(new ArrayList<Integer>());
    System.out.println(list);
    final LinkedList<Integer> linkedList = new LinkedList<>();
    linkedList.add(4);
    linkedList.add(1);
    linkedList.add(5);
    linkedList.add(3);
    linkedList.add(9);
    linkedList.add(10);
    linkedList.add(1);
    sort(new LinkedList<Integer>());
    System.out.println(sort(linkedList));
  }
}",0,1,0,0,0,0,0,0,0
835,"def Sort(list, l, middle, r):
    left = list[l:middle+1]
    right = list[middle+1:r+1]
    print(left, right)
    i = 0
    j = 0
    k = l
    while i < len(left) and j < len(right):
        if left[i] < right[j]:
            list[k] = left[i]
            i+=1
        else:
            list[k]=right[j]
            j+=1
        k+=1
    while i < len(left):
        list[k]=list[i]
        k+=1
        i+=1
    while j < len(right):
        list[k]=list[j]
        k+=1
        j+=1
def MergeSort(list, l, r):
    if l == r:
        return
    MergeSort(list, l, (l+r)//2)
    MergeSort(list, (l+r)//2+1, r)
    Sort(list, l, (r+l)//2, r)",0,1,0,0,0,0,0,0,0
836,"package sorting;
import java.util.Scanner;
class mergeSort{
    static int[] merge(int a[],int b[]){
        int l_a=a.length;
        int l_b=b.length;
        int combined[] = new int[l_a+l_b];
        int ptr_c=0;
        int ptr_p=0,ptr_q=0;
        while(ptr_p<l_a && ptr_q<l_b){
            if(a[ptr_p]<b[ptr_q]){
                combined[ptr_c]=a[ptr_p];
                ptr_p++;
                ptr_c++;
            }
            else{
                combined[ptr_c]=b[ptr_q];
                ptr_q++;
                ptr_c++;
            }
        }
        if(ptr_p>=l_a){
            for(int i = 0;i<(l_b-ptr_q);i++){
                combined[ptr_c+i]=b[ptr_q+i];
            }
        }
        if(ptr_q>=l_b){
            for (int i = 0;i<(l_a-ptr_p); i++) {
                combined[ptr_c+i]=a[ptr_p+i];
            }
        }
        return combined;
    }
    static int[] mergeSort(int arr[]){
        int mid=0;
        if(arr.length>1){
            mid=(0+arr.length)/2;
        }
        else{
            return arr;
        }
        int left[] = new int[mid];
        for(int i =0;i<mid;i++){
            left[i]=arr[i];
        }
        int right[]=new int[arr.length-mid];
        for(int i =0;i<(arr.length-mid);i++){
            right[i]=arr[i+mid];
        }
        left=mergeSort(left);
        right=mergeSort(right);
        int mergedArr[] = merge(left,right);
        return mergedArr;
    }
}",0,1,0,0,0,0,0,0,0
837,"def merge(left_list, right_list):
    sorted_list = []
    left_list_index = right_list_index = 0
    left_list_length, right_list_length = len(left_list), len(right_list)
    for _ in range(left_list_length + right_list_length):
        if left_list_index < left_list_length and right_list_index < right_list_length:
            if left_list[left_list_index] <= right_list[right_list_index]:
                sorted_list.append(left_list[left_list_index])
                left_list_index += 1
            else:
                sorted_list.append(right_list[right_list_index])
                right_list_index += 1
        elif left_list_index == left_list_length:
            sorted_list.append(right_list[right_list_index])
            right_list_index += 1
        elif right_list_index == right_list_length:
            sorted_list.append(left_list[left_list_index])
            left_list_index += 1
    return sorted_list
def merge_sort(nums):
    if len(nums) <= 1:
        return nums
    mid = len(nums) // 2
    left_list = merge_sort(nums[:mid])
    right_list = merge_sort(nums[mid:])
    return merge(left_list, right_list)
random_list_of_nums = [120, 45, 68, 250, 176]
random_list_of_nums = merge_sort(random_list_of_nums)
print(random_list_of_nums)",0,1,0,0,0,0,0,0,0
838,"public class MergeSort {
    public static void main(String args[]) {
        int[] input = {10, 9, 7, 101, 23, 44, 12, 78, 34, 23};
        MergeSort mergeSort = new MergeSort();
        mergeSort.sort(input, 0, input.length - 1);
        System.out.println(""Merge Sort : Sorted List"");
        for (int i = 0; i < input.length; i++) {
            System.out.println(input[i] + """");
        }
    }
    void sort(int input[], int start, int end) {
        if (start < end) {
            int mid = (start + end) / 2;
            sort(input, start, mid);
            sort(input, mid + 1, end);
            merge(input, start, mid, end);
        }
    }
    void merge(int input[], int start, int middle, int end) {
        int left = middle - start + 1;
        int right = end - middle;
        int[] leftArray = new int[left];
        int[] rightArray = new int[right];
        for (int i = 0; i < left; ++i) {
            leftArray[i] = input[start + i];
        }
        for (int j = 0; j < right; ++j) {
            rightArray[j] = input[middle + 1 + j];
        }
        int i = 0, j = 0;
        int k = start;
        while (i < left && j < right) {
            if (leftArray[i] <= rightArray[j]) {
                input[k] = leftArray[i];
                i++;
            } else {
                input[k] = rightArray[j];
                j++;
            }
            k++;
        }
        while (i < left) {
            input[k] = leftArray[i];
            i++;
            k++;
        }
        while (j < right) {
            input[k] = rightArray[j];
            j++;
            k++;
        }
    }
}",0,1,0,0,0,0,0,0,0
839,"mergeSort = (function() {
  function merge(left, right) {
    var result = [];
    for (var i = 0, j = 0; i < left.length && j < right.length;) {
      if (left[i] < right[j])
        result.push(left[i++]);
      else
        result.push(right[j++]);
    }
    return result.concat(left.slice(i)).concat(right.slice(j));
  }
  return function(array) {
    if (array.length <= 1) return array;
    var midpoint = array.length >> 1;
    return merge(mergeSort(array.slice(0, midpoint)),
                 mergeSort(array.slice(midpoint)));
  };
})();",0,1,0,0,0,0,0,0,0
840,"const merge = (arrayA, arrayB) => {
  let pointerA = 0,
    pointerB = 0,
    sortedArray = [];
  while (pointerA < arrayA.length && pointerB < arrayB.length) {
    if (arrayA[pointerA] < arrayB[pointerB]) {
      sortedArray.push(arrayA[pointerA]);
      pointerA++;
    } else {
      sortedArray.push(arrayB[pointerB]);
      pointerB++;
    }
  }
  if (pointerA < arrayA.length) {
    sortedArray = sortedArray.concat(arrayA.slice(pointerA));
  }
  if (pointerB < arrayB.length) {
    sortedArray = sortedArray.concat(arrayB.slice(pointerB));
  }
  return sortedArray;
};
const mergeSort = array => {
  if (array.length <= 1) {
    return array;
  }
  const left = array.slice(0, array.length / 2);
  const right = array.slice(array.length / 2);
  const leftSorted = mergeSort(left);
  const rightSorted = mergeSort(right);
  return merge(leftSorted, rightSorted);
};
const array = [22, 18, -4, 58, 7, 31, 42];
const sortedArray = mergeSort(array);
console.log(sortedArray);",0,1,0,0,0,0,0,0,0
841,"import random
def merge(A, aux, l, m, r):
    for k in range(l, r + 1):
        aux[k] = A[k]
    i = l
    j = m + 1
    for k in range(l, r + 1):
        if i > m:
            A[k] = aux[j]
            j += 1
        elif j > r:
            A[k] = aux[i]
            i += 1
        elif aux[j] < aux[i]:
            A[k] = aux[j]
            j += 1
        else:
            A[k] = aux[i]
            i += 1
def mergesort(A, aux, l, r):
    if r <= l:
        return
    m = (l + r) // 2
    mergesort(A, aux, l, m)
    mergesort(A, aux, m + 1, r)
    merge(A, aux, l, m, r)
A = random.sample(range(-10, 10), 10)
print(""not ordered array: "", A)
aux = [0] * len(A)
mergesort(A, aux, 0, len(A) - 1)
print(""ordered array:"", A)",0,1,0,0,0,0,0,0,0
842,"package com.satishkumarprasad.algo.sortingalgos;
public class MergeSort implements SortingAlgorithm {
	@Override
	public void sort(int[] array) {
		mergeSort(array, 0, array.length - 1);
	}
	private void mergeSort(int[] array, int start, int end) {
		if (start < end) {
			int middle = (start + end) / 2;
			mergeSort(array, start, middle);
			mergeSort(array, middle + 1, end);
			merge(array, start, middle, end);
		}
	}
	private void merge(int[] array, int start, int middle, int end) {
		int n1 = middle - start + 1;
		int n2 = end - middle;
		int[] leftSubArray = new int[n1 + 1];
		int[] rightSubArray = new int[n2 + 1];
		for (int i = 0; i < n1; i++) {
			leftSubArray[i] = array[start + i];
		}
		leftSubArray[n1] = 12345678; 
		for (int i = 0; i < n2; i++) {
			rightSubArray[i] = array[middle + 1 + i];
		}
		rightSubArray[n2] = 1546328; 
		for (int k = start, i = 0, j = 0; k <= end; k++) {
			if (leftSubArray[i] <= rightSubArray[j]) { 
				array[k] = leftSubArray[i];
				i++;
			} else {
				array[k] = rightSubArray[j];
				j++;
			}
		}
	}
}",0,1,0,0,0,0,0,0,0
843,"def mergeSort(list):
    if len(list) > 1:
        midPointer = len(list) // 2
        left = list[:midPointer]
        right = list[midPointer:]
        mergeSort(left)
        mergeSort(right)
        i = 0
        j = 0
        k = 0
        while (i < len(left)) and (j < len(right)):
            if left[i] < right[j]:
                list[k] = left[i]
                i += 1
            else:
                list[k] = right[j]
                j += 1
            k += 1
        while i < len(left):
            list[k] = left[i]
            i += 1
            k += 1
        while j < len(right):
            list[k] = right[j]
            j += 1
            k += 1",0,1,0,0,0,0,0,0,0
844,"package me.gilday.revision.sorting.merge;
import java.util.Arrays;
import org.slf4j.Logger;
import org.slf4j.LoggerFactory;
public class MergeSort {
	private static Logger logger = LoggerFactory.getLogger(MergeSort.class);
	public static int[] sort(int[] values) {
		logger.trace(""Sorting {}"", Arrays.toString(values));
		if(values.length <= 1) {
			return values;
		}
		int elementsInLeft = values.length / 2;
		int elementsInRight = values.length - elementsInLeft;
		int[] left, right;
		left = new int[elementsInLeft];
		right = new int[elementsInRight];
		logger.trace(""Left {} and Right {}"", Arrays.toString(left), Arrays.toString(right));
		for (int i = 0; i < elementsInLeft; i++) {
			left[i] = values[i];
		}
		for (int i = elementsInLeft; i <values.length; i++) {
			right[i - elementsInLeft] = values[i];
		}
		logger.trace(""Left {} and Right {}"", Arrays.toString(left), Arrays.toString(right));
		left = sort(left);
		right = sort(right);
		return merge(left, right);
	}
	private static int[] merge(int[] left, int[] right) {
		logger.trace(""Merging {} with {}"", Arrays.toString(left), Arrays.toString(right));
		int[] result = new int[left.length + right.length];
		int i=0, l=0, r=0;
		while(l != left.length && r != right.length) {
			if(left[l] < right[r]) {
				result[i++] = left[l++];
			} else {
				result[i++] = right[r++];
			}
		}
		while(l != left.length) {
			result[i++] = left[l++];
		}
		while(r != right.length) {
			result[i++] = right[r++];
		}
		logger.trace(""Merge result: {}"", Arrays.toString(result));
		return result;
	}
}",0,1,0,0,0,0,0,0,0
